s0851,2,68,51,91,72,86
s0852,2,95,99,81,82,68
s0853,2,65,76,91,81,90
s0854,2,98,92,54,99,61
s0855,2,74,96,73,58,85
s0856,2,50,73,63,55,72
s0857,2,100,96,65,68,61
s0858,2,78,86,87,85,87
s0859,2,93,53,56,60,70
s0860,2,100,66,83,81,85
s0861,2,88,83,71,72,63
s0862,2,63,100,98,86,97
s0863,2,87,76,80,84,66
s0864,2,86,59,54,98,99
s0865,2,97,57,65,54,52
s0866,2,96,92,95,96,76
s0867,2,93,93,90,54,92
s0868,2,75,68,59,80,93
s0869,2,79,58,75,78,96
s0870,2,62,65,65,60,90
s0871,2,97,77,58,60,94
s0872,2,64,76,90,65,68
s0873,2,67,71,56,89,91
s0874,2,93,99,60,53,93
s0875,2,68,81,84,64,75
s0876,2,64,78,85,61,78
s0877,2,85,90,89,80,92
s0878,2,96,52,54,85,79
s0879,2,99,54,76,90,54
s0880,2,90,82,97,83,65
s0881,2,66,95,91,69,62
s0882,2,75,86,98,62,60
s0883,2,60,62,68,58,72
s0884,2,82,66,79,50,58
s0885,2,64,70,91,92,55
s0886,2,86,60,66,60,61
s0887,2,66,68,70,72,77
s0888,2,64,79,65,92,77
s0889,2,62,54,51,96,53
s0890,2,61,69,90,70,99
s0891,2,91,68,67,96,92
s0892,2,54,99,73,82,94
s0893,2,87,82,70,56,91
s0894,2,100,69,99,74,98
s0895,2,53,51,67,59,51
s0896,2,75,99,80,98,68
s0897,2,66,65,54,70,84
s0898,2,69,86,70,88,51
s0899,2,91,92,52,51,55
s0900,2,90,73,93,56,92
s0901,1,0,0,0,0,0
s0901,2,0,0,0,0,0
